,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
358750,358750,Sunrider: Liberation Day - Captain's Edition,Love in Space,Sekai Project,,617,110,0,"100,000 .. 200,000",361,0,367,0,2499,2499,0,4
651660,651660,Halcyon 6: Starbase Commander (LIGHTSPEED EDITION),"Massive Damage, Inc.","Massive Damage, Inc.",,494,120,0,"100,000 .. 200,000",501,0,347,0,1499,1499,0,22
929010,929010,Swag and Sorcery,"Lazy Bear Games, Uroboros Games",tinyBuild,,1079,909,0,"100,000 .. 200,000",456,0,675,0,1299,1299,0,41
671440,671440,Rise of Industry,Dapper Penguin Studios,Kasedo Games,,2300,644,0,"100,000 .. 200,000",512,0,510,0,989,2999,67,151
396480,396480,Battlevoid: Harbinger,Bugbyte Ltd.,Bugbyte Ltd.,,634,172,0,"100,000 .. 200,000",734,0,734,0,999,999,0,14
916840,916840,The Walking Dead: Saints & Sinners,Skydance Interactive,Skydance Interactive,,3407,422,0,"100,000 .. 200,000",687,0,450,0,3999,3999,0,123
70900,70900,Star Ruler,Blind Mind Studios,Blind Mind Studios,,237,44,0,"100,000 .. 200,000",603,0,681,0,799,799,0,4
485740,485740,Color Syndrome,Thrill Pill Games,Thrill Pill Games,,63,43,0,"100,000 .. 200,000",260,0,284,0,49,99,51,2
994730,994730,圣女战旗 Banner of the Maid,Azure Flame Studio,CE-Asia,,4101,434,0,"100,000 .. 200,000",586,0,736,0,1699,1699,0,135
285090,285090,Robowars,N-Game Studios,N-Game Studios,,126,154,0,"100,000 .. 200,000",327,0,222,0,0,0,0,1
476460,476460,Picross Touch,Jon Gallant,jgallant,,904,61,0,"100,000 .. 200,000",564,0,1100,0,0,0,0,107
1064730,1064730,Fantasy Girl,Inverse Game,Inverse Game,,4723,227,0,"100,000 .. 200,000",14,0,20,0,59,99,40,3
470310,470310,TROUBLESHOOTER: Abandoned Children,Dandylion,Dandylion,,3406,225,0,"100,000 .. 200,000",787,0,787,0,2499,2499,0,121
8890,8890,Freedom Force vs. the Third Reich,Irrational Games,2K,,153,32,0,"100,000 .. 200,000",720,0,720,0,499,499,0,4
371140,371140,Aegis Defenders,GUTS Department,Humble Games,,825,191,0,"100,000 .. 200,000",26,5,30,5,1999,1999,0,11
978270,978270,Sam & Dan: Floaty Flatmates,Pelican Party Studios,Pelican Party Studios,,337,23,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
685310,685310,Transport Defender,Coconut Shavers,Coconut Shavers,,275,69,0,"100,000 .. 200,000",75,0,75,0,0,0,0,79
318020,318020,Act of Aggression - Reboot Edition,Eugen Systems,Eugen Systems,,1640,925,0,"100,000 .. 200,000",846,0,1010,0,2999,2999,0,61
517810,517810,Caesar IV,"Tilted Mill Entertainment, Inc.",Activision,,256,138,0,"100,000 .. 200,000",68,0,68,0,599,999,40,56
7770,7770,X-COM: Enforcer,"MicroProse Software, Inc",2K,,175,164,0,"100,000 .. 200,000",17,0,18,0,499,499,0,0
480640,480640,Pathfinder Adventures,Obsidian Entertainment,Asmodee Digital,,403,234,0,"100,000 .. 200,000",76,0,76,0,999,999,0,14
246760,246760,Legends of Eisenwald,Aterdux Entertainment,Aterdux Entertainment,,1155,350,0,"100,000 .. 200,000",505,0,626,0,1999,1999,0,17
817540,817540,SpellForce 3: Soul Harvest,Grimlore Games,THQ Nordic,,1214,189,0,"100,000 .. 200,000",298,0,298,0,2499,2499,0,232
964350,964350,At Home Alone,阿正不经,0Cube,,1297,233,0,"100,000 .. 200,000",0,0,0,0,0,0,0,5
200550,200550,Dungeons - The Dark Lord,Realmforge Studios,Kalypso Media Digital,,84,137,0,"100,000 .. 200,000",76,0,111,0,1999,1999,0,2
297210,297210,Famaze,Oryx Design Lab,Oryx Design Lab,,291,77,0,"100,000 .. 200,000",30,0,53,0,0,0,0,0
351860,351860,Cultures - Northland,Funatics Software,Daedalic Entertainment,,325,73,0,"100,000 .. 200,000",355,0,355,0,499,499,0,25
351870,351870,Cultures - 8th Wonder of the World,Funatics Software,Daedalic Entertainment,,239,59,0,"100,000 .. 200,000",0,0,0,0,499,499,0,16
1017100,1017100,Territory Idle,Aleksandr Golovkin,Aleksandr Golovkin,,871,192,0,"100,000 .. 200,000",0,0,0,0,0,0,0,721
346320,346320,Streets of Chaos,SimProse Studios,SimProse Studios,,30,59,0,"100,000 .. 200,000",215,0,222,0,0,0,0,1
355800,355800,Space Run Galaxy,Passtech Games,Focus Home Interactive,,551,303,0,"100,000 .. 200,000",181,0,221,0,1499,1499,0,9
328600,328600,Frozen Synapse Prime,Double Eleven,Double Eleven,,203,117,0,"100,000 .. 200,000",124,0,162,0,2499,2499,0,1
919370,919370,Overdungeon 超载地牢,"POCKET PAIR, Inc.",Lightning Games,,2114,346,0,"100,000 .. 200,000",1192,0,1416,0,1499,1499,0,40
235380,235380,Blitzkrieg 3,Nival,Nival,,3440,2329,0,"100,000 .. 200,000",232,0,232,0,999,999,0,22
568780,568780,Multishop Tycoon Deluxe,Maulidan Games,Maulidan Games,,20,8,0,"100,000 .. 200,000",384,0,387,0,699,699,0,0
209690,209690,Fieldrunners,Subatomic Studios LLC,Subatomic Studios LLC,,150,87,0,"100,000 .. 200,000",38,0,54,0,499,499,0,5
2920,2920,Sub Command,Sonalysts,Strategy First,,48,16,0,"100,000 .. 200,000",23,0,23,0,999,999,0,7
300300,300300,Ichi,Stolen Couch Games,Stolen Couch Games,,537,70,0,"100,000 .. 200,000",162,0,207,0,499,499,0,0
979110,979110,Space Haven,Bugbyte Ltd.,Bugbyte Ltd.,,2320,332,0,"100,000 .. 200,000",819,0,1245,0,1954,2299,15,600
390880,390880,Redemption: Eternal Quest,SimProse Studios,SimProse Studios,,44,43,0,"100,000 .. 200,000",221,0,231,0,199,199,0,0
345330,345330,Eden Rising,"Nvizzio Creations, Meridian4",The Wall Productions Inc.,,844,449,0,"100,000 .. 200,000",52,0,24,0,0,0,0,6
610370,610370,Desperados III,Mimimi Games,THQ Nordic,,4064,128,0,"100,000 .. 200,000",1069,423,1942,423,2999,4999,40,1212
364270,364270,Lilly and Sasha: Curse of the Immortals,John Wizard,John Wizard,,313,74,0,"100,000 .. 200,000",202,0,183,0,0,0,0,0
579940,579940,Race for the Galaxy,Temple Gates Games,Temple Gates Games,,183,23,0,"100,000 .. 200,000",0,0,0,0,699,699,0,36
277460,277460,Praetorians,Pyro Studios,Kalypso Media Digital,,407,110,0,"100,000 .. 200,000",111,0,111,0,499,499,0,17
334420,334420,Out There: Ω Edition,"Mi-Clos Studio, FibreTigre","Mi-Clos Studio, WhisperGames, Fractale",,1046,313,0,"100,000 .. 200,000",219,0,298,0,1499,1499,0,5
441550,441550,STAR WARS Rebellion,Coolhand Interactive,"LucasArts, Lucasfilm, Disney",,628,100,0,"100,000 .. 200,000",0,0,0,0,599,599,0,77
563120,563120,Desolate Wastes: Vendor Chronicles,Rotatipyra,New Reality Games,,86,68,0,"100,000 .. 200,000",229,0,250,0,49,199,75,0
803600,803600,Disgaea 5 Complete,"Nippon Ichi Software, Inc.","NIS America, Inc.",,1782,276,0,"100,000 .. 200,000",14148,0,14577,0,3999,3999,0,143
352550,352550,Urban Empire,Reborn Games,Kalypso Media Digital,,791,1546,0,"100,000 .. 200,000",586,0,683,0,749,2999,75,10
719640,719640,War Planet Online: Global Conquest,Gameloft,Gameloft,,272,181,0,"100,000 .. 200,000",5,0,5,0,0,0,0,327
310470,310470,Grand Ages: Medieval,Gaming Minds Studios,Kalypso Media Digital,,824,979,0,"100,000 .. 200,000",319,0,450,0,499,1999,75,33
416080,416080,The Odyssey: Winds of Athena,Liquid Dragon Studios,Senpai Studios,,337,187,0,"100,000 .. 200,000",216,0,234,0,49,499,90,2
836480,836480,恋爱模拟器 Love Simulation,"橘子班, 大好网",PeriScope Game,,456,376,0,"100,000 .. 200,000",230,0,246,0,199,199,0,1
42890,42890,Sword of the Stars: Complete Collection,Kerberos Productions Inc.,Paradox Interactive,,431,53,0,"100,000 .. 200,000",812,0,1618,0,999,999,0,34
289930,289930,TransOcean: The Shipping Company,Deck13 Hamburg,astragon Entertainment,,687,302,0,"100,000 .. 200,000",264,0,349,0,2499,2499,0,50
807120,807120,Iratus: Lord of the Dead,Unfrozen,Daedalic Entertainment,,3609,578,0,"100,000 .. 200,000",689,703,977,703,2999,2999,0,487
434520,434520,Simutrans,The Simutrans Team,The Simutrans Team,,291,90,0,"100,000 .. 200,000",17,0,3,0,0,0,0,30
556820,556820,Warbands: Bushido,Red Unit Studios,Red Unit Studios,,739,335,0,"100,000 .. 200,000",0,0,0,0,0,0,0,11
46450,46450,Grotesque Tactics: Evil Heroes,Silent Dreams,Headup,,236,151,0,"100,000 .. 200,000",204,0,78,0,199,999,80,1
373930,373930,Sudden Strike 4,Kite Games,Kalypso Media,,4016,1414,0,"100,000 .. 200,000",556,0,722,0,1999,1999,0,277
24480,24480,King Arthur II: The Role-Playing Wargame,NeocoreGames,Paradox Interactive,,217,195,0,"100,000 .. 200,000",796,0,796,0,999,999,0,4
609940,609940,KROSMAGA,Ankama Studio,Ankama Games,,652,239,0,"100,000 .. 200,000",275,0,275,0,0,0,0,19
591370,591370,Production Line : Car factory simulation,Positech Games,Positech Games,,2192,369,0,"100,000 .. 200,000",261,0,397,0,2499,2499,0,48
311310,311310,Naval Action,Game-Labs,Game-Labs,,4809,2724,0,"100,000 .. 200,000",4194,0,6572,0,1999,1999,0,1185
273770,273770,Game Tycoon 1.5,Sunlight Games,Sunlight Games,,98,553,0,"100,000 .. 200,000",291,0,229,0,99,99,0,0
485460,485460,The Banner Saga 3,Stoic,Versus Evil,,1311,307,0,"100,000 .. 200,000",544,0,544,0,2499,2499,0,26
415270,415270,Star Crusade CCG,"ZiMAD, Inc.","ZiMAD, Inc.",,1517,346,0,"100,000 .. 200,000",34,0,34,0,0,0,0,11
1430140,1430140,Space Empires II,Malfador Machinations,Strategy First,,1,0,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
46260,46260,Star Wolves 3: Civil War,Elite Games Team,1C Entertainment,,379,99,0,"100,000 .. 200,000",10,0,10,0,499,499,0,12
473520,473520,Autumn,Nuno Donato,Nuno Donato,,107,82,0,"100,000 .. 200,000",221,0,225,0,299,299,0,0
345090,345090,Ancient Planet Tower Defense,Moonlight Mouse,Moonlight Mouse,,576,120,0,"100,000 .. 200,000",85,0,115,0,499,499,0,16
46540,46540,Trapped Dead,Headup Games / Crenetic,Headup Games,,266,424,0,"100,000 .. 200,000",162,0,199,0,499,499,0,0
254100,254100,World War II: Panzer Claws,,Topware Interactive,,279,158,0,"100,000 .. 200,000",271,0,269,0,499,499,0,68
269490,269490,Bardbarian,TreeFortress Games,TreeFortress Games,,1279,166,0,"100,000 .. 200,000",297,0,321,0,799,799,0,1
360650,360650,12 Labours of Hercules III: Girl Power,"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,,782,122,0,"100,000 .. 200,000",190,0,214,0,299,299,0,6
1096710,1096710,Hello Neighbor Alpha 4,Dynamic Pixels,tinyBuild,,735,92,0,"100,000 .. 200,000",6,0,6,0,0,0,0,55
947940,947940,SCP: Nukalypse,Zion Games Studio,Zion Games Studio,,229,94,0,"100,000 .. 200,000",0,0,0,0,0,0,0,3
590910,590910,炎黄战纪之三国烽烟,上海班图网络科技有限公司,上海班图网络科技有限公司,,186,91,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
21800,21800,Tom Clancy's EndWar,Ubisoft  Shanghaï,Ubisoft,,400,120,0,"100,000 .. 200,000",20,0,20,0,999,999,0,13
438140,438140,Star Realms,White Wizard Games,White Wizard Games,,959,183,0,"100,000 .. 200,000",491,0,981,0,0,0,0,120
313830,313830,See No Evil,Gabriel Priske,Noetic,,233,110,0,"100,000 .. 200,000",225,0,268,0,99,99,0,1
343930,343930,Fort Defense,Creobit,8Floor,,195,69,0,"100,000 .. 200,000",318,0,338,0,499,499,0,3
461620,461620,Predynastic Egypt,Clarus Victoria,Clarus Victoria,,1300,121,0,"100,000 .. 200,000",339,0,461,0,249,999,75,34
403950,403950,Conquest of Elysium 4,Illwinter Game Design,Illwinter Game Design,,424,46,0,"100,000 .. 200,000",0,0,0,0,2499,2499,0,37
398840,398840,War of Beach,LUCKY GIRLS LIMITED,LUCKY GIRLS LIMITED,,287,234,0,"100,000 .. 200,000",7,0,7,0,0,0,0,2
18400,18400,Crazy Machines 2,Fakt Software,Viva Media,,104,120,0,"100,000 .. 200,000",172,0,151,0,999,999,0,1
336420,336420,Bloodsports.TV,"Toadman Interactive, Fatshark",Fatshark,,388,107,0,"100,000 .. 200,000",222,0,263,0,999,999,0,6
423890,423890,Gods and Idols,Viking Tao,Viking Tao,,484,198,0,"100,000 .. 200,000",19,0,19,0,0,0,0,7
322540,322540,Galactic Inheritors,Crispon Games,"Plug In Digital, Argonauts Interactive",,36,41,0,"100,000 .. 200,000",71,0,71,0,1999,1999,0,0
200670,200670,Disciples III - Resurrection,"Akella, .dat",Kalypso Media Digital,,68,132,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,7
484950,484950,Evil Maze,ZOV GAME STUDIO,ZOV GAME STUDIO,,869,291,0,"100,000 .. 200,000",296,0,368,0,199,199,0,1
600140,600140,Belko VR: An Escape Room Experiment,"Top Right Corner, Yarvo Productions, Paper Crane Games",Top Right Corner,,509,80,0,"100,000 .. 200,000",38,0,70,0,0,0,0,2
933110,933110,Age of Empires III: Definitive Edition,"Tantalus Media, Forgotten Empires",Xbox Game Studios,,4648,3405,0,"100,000 .. 200,000",911,610,1143,746,1999,1999,0,6443
306930,306930,BattleSpace,Funnel Inc.,Whybe Online,,27,51,0,"100,000 .. 200,000",64,0,64,0,0,0,0,0
408410,408410,X-Morph: Defense,EXOR Studios,EXOR Studios,,1666,117,0,"100,000 .. 200,000",132,2,169,2,1999,1999,0,27
269710,269710,Tumblestone,The Quantum Astrophysicists Guild,The Quantum Astrophysicists Guild,,1242,353,0,"100,000 .. 200,000",460,0,487,0,2499,2499,0,13
834740,834740,Circle Empires,Luminous,Iceberg Interactive,,2040,263,0,"100,000 .. 200,000",328,0,456,0,799,799,0,62
463530,463530,Empires of the Undergrowth,Slug Disco Studios,Slug Disco Studios,,3545,195,0,"100,000 .. 200,000",106,0,178,0,1999,1999,0,313
442500,442500,Age of Gladiators,Creative Storm Entertainment,Creative Storm Entertainment,,491,138,0,"100,000 .. 200,000",178,0,225,0,999,999,0,4
675560,675560,NAVYFIELD,SDEnterNET,Naiadgames,,269,169,0,"100,000 .. 200,000",24,0,24,0,0,0,0,197
291170,291170,Royal Defense,"Good Games, Creobit",8Floor,,167,61,0,"100,000 .. 200,000",302,0,324,0,499,499,0,5
254300,254300,Dofus,Ankama Studio,Ankama Games,,389,140,0,"100,000 .. 200,000",234,0,345,0,0,0,0,2
1191210,1191210,Seek Girl Ⅲ,DSGame,DSGame,,1537,264,0,"100,000 .. 200,000",39,0,25,0,99,99,0,4
238890,238890,Skyward Collapse,"Arcen Games, LLC","Arcen Games, LLC",,135,167,0,"100,000 .. 200,000",290,0,492,0,499,499,0,0
513440,513440,Path of War,Envision Entertainment,Envision Entertainment,,91,78,0,"100,000 .. 200,000",4,0,4,0,0,0,0,6
258050,258050,Survivor Squad,Endless Loop Studios,Endless Loop Studios,,532,270,0,"100,000 .. 200,000",286,0,279,0,299,299,0,2
4530,4530,Full Spectrum Warrior: Ten Hammers,Pandemic Studios,THQ Nordic,,97,44,0,"100,000 .. 200,000",0,0,0,0,999,999,0,5
455020,455020,Jackpot Poker by PokerStars,PokerStars Mobile Limited,PokerStars Mobile Limited,,156,148,0,"100,000 .. 200,000",5,0,6,0,0,0,0,6
757210,757210,EMERGENCY 4 Deluxe,Sixteen Tons Entertainment,Sixteen Tons Entertainment,,471,54,0,"100,000 .. 200,000",63,0,63,0,1799,1799,0,111
65530,65530,SpellForce 2: Faith in Destiny,Mind Over Matter Studios,THQ Nordic,,156,112,0,"100,000 .. 200,000",50,0,71,0,1499,1499,0,9
340150,340150,Basement,Halfbus,Halfbus,,1285,433,0,"100,000 .. 200,000",182,0,206,0,1999,1999,0,138
323900,323900,March of War: FaceOff - M,ISOTX,ISOTX,,327,108,0,"100,000 .. 200,000",35,0,55,0,0,0,0,0
365050,365050,Escape,Stephane Bottin,Stephane Bottin,,170,114,0,"100,000 .. 200,000",1,0,1,0,0,0,0,1
979920,979920,Supremacy 1914: World War 1,Bytro Labs GmbH,Bytro Labs GmbH,,510,252,0,"100,000 .. 200,000",0,0,0,0,0,0,0,201
226620,226620,Desktop Dungeons,QCF Design,QCF Design,,1156,117,0,"100,000 .. 200,000",692,0,878,0,1499,1499,0,26
344190,344190,Immortal Empire,Tactic Studios Inc.,Tactic Studios Inc.,,200,75,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
10270,10270,Disciples III: Reincarnation,Akella,Kalypso Media Digital,,828,334,0,"100,000 .. 200,000",12,0,12,0,1499,1499,0,58
412520,412520,Evil Defenders,CP Decision,CP Decision,,269,67,0,"100,000 .. 200,000",141,0,141,0,499,499,0,2
518060,518060,Chess Ultra,Ripstone,Ripstone,,510,177,0,"100,000 .. 200,000",165,0,227,0,1299,1299,0,63
344740,344740,CRYPTARK,Alientrap,Alientrap,,726,130,0,"100,000 .. 200,000",21,0,21,0,1499,1499,0,9
619290,619290,Out of the Park Baseball 19,Out of the Park Developments,Out of the Park Developments,,614,107,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,64
970830,970830,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,Artefacts Studio,Dear Villagers,,1918,260,0,"100,000 .. 200,000",0,0,0,0,3499,3499,0,873
37030,37030,UFO: Extraterrestrials Gold,Chaos Concept,ND Games,,144,44,0,"100,000 .. 200,000",2472,0,2691,0,999,999,0,9
1241950,1241950,Warzone 2100,"Pumpkin Studios, Underdone Gaming, Warzone 2100 Project",Underdone Gaming,,593,52,0,"100,000 .. 200,000",0,0,0,0,0,0,0,26
220900,220900,Jack Lumber,Owlchemy Labs,Owlchemy Labs,,224,129,0,"100,000 .. 200,000",100,0,131,0,499,499,0,0
1193040,1193040,Eternal Battlefield,"Shenzhen Huanjing Technology Co.,Ltd","Shenzhen Huanjing Technology Co.,Ltd",,356,110,0,"100,000 .. 200,000",0,0,0,0,0,0,0,6
774091,774091,Ostalgie: The Berlin Wall,Kremlingames,Kremlingames,,415,26,0,"100,000 .. 200,000",714,0,809,0,599,599,0,9
1212830,1212830,Seek Girl Ⅳ,DSGame,DSGame,,904,346,0,"100,000 .. 200,000",24,0,26,0,99,99,0,8
61500,61500,Age of Wonders,Triumph Studios,Paradox Interactive,,450,136,0,"100,000 .. 200,000",11,0,11,0,599,599,0,18
457730,457730,Mushroom Wars 2,Zillion Whales,Zillion Whales,,480,279,0,"100,000 .. 200,000",34,0,34,0,1499,1499,0,13
202130,202130,Impire,Cyanide Montreal,Paradox Interactive,,183,221,0,"100,000 .. 200,000",18,0,18,0,1999,1999,0,5
1425110,1425110,Space Empires I,Malfador Machinations,Strategy First,,1,1,0,"100,000 .. 200,000",0,0,0,0,199,199,0,0
783190,783190,Sin Slayers,goonswarm,Black Tower Entertainment,,221,72,0,"100,000 .. 200,000",32,0,32,0,1499,1499,0,6
1199640,1199640,Cave to Kingdom,Iubisoft System SRL,Iubisoft System SRL,,115,185,0,"100,000 .. 200,000",0,0,0,0,0,0,0,12
400160,400160,Concrete Jungle,ColePowered Games,ColePowered Games,,452,52,0,"100,000 .. 200,000",170,0,212,0,699,699,0,3
1262240,1262240,Plants vs. Zombies: Battle for Neighborville,PopCap,Electronic Arts,,1338,647,0,"100,000 .. 200,000",691,0,1241,0,4999,4999,0,178
205990,205990,Warlock 2: The Exiled,Ino-Co Plus,Paradox Interactive,,696,322,0,"100,000 .. 200,000",1851,0,2494,0,1999,1999,0,45
11480,11480,Soldiers: Heroes of World War II,Best Way,1C Entertainment,,376,72,0,"100,000 .. 200,000",269,0,269,0,499,499,0,8
336040,336040,Combat Monsters,Rubicon Development,Rubicon Development,,131,56,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
651150,651150,Quantum League,Nimble Giant Entertainment,Nimble Giant Entertainment,,866,301,0,"100,000 .. 200,000",430,0,430,0,1999,1999,0,12
495570,495570,ConflictCraft,"Cristian Manolachi, Atomic Fabrik","Cristian Manolachi, Atomic Fabrik",,104,26,0,"100,000 .. 200,000",335,0,491,0,49,199,75,65
251910,251910,Solar Flux,Firebrand Games,Firebrand Games,,220,71,0,"100,000 .. 200,000",192,0,199,0,999,999,0,0
994220,994220,NEOVERSE,Tinogames Inc.,Tinogames Inc.,,2396,436,0,"100,000 .. 200,000",774,0,907,0,1999,1999,0,54
491260,491260,Take Thy Throne,Charyb Games,Charyb Games,,143,93,0,"100,000 .. 200,000",206,0,213,0,199,199,0,1
262120,262120,Toy Soldiers: Complete,"Signal Studios, Krome Studios",Signal Studios,,617,191,0,"100,000 .. 200,000",178,0,178,0,1499,1499,0,9
352890,352890,Caravan,it Matters Games,Daedalic Entertainment,,506,150,0,"100,000 .. 200,000",313,0,533,0,999,999,0,7
523660,523660,HYPERCHARGE: Unboxed,Digital Cybercherries,Digital Cybercherries,,1162,121,0,"100,000 .. 200,000",183,251,208,251,1999,1999,0,12
63800,63800,Delve Deeper,Lunar Giant,Lunar Giant Studios,,240,162,0,"100,000 .. 200,000",55,0,55,0,499,499,0,1
602320,602320,Train Valley 2,"Alexey Davydov, Sergey Dvoynikov, Timofey Shargorodskiy",Flazm,,1279,119,0,"100,000 .. 200,000",342,0,383,0,1499,1499,0,137
530630,530630,Empires Apart,DESTINYbit,Slitherine Ltd.,,1163,569,0,"100,000 .. 200,000",93,0,138,0,0,0,0,40
4800,4800,Heroes of Annihilated Empires,GSC Game World,GSC Game World,,368,66,0,"100,000 .. 200,000",519,0,1019,0,1499,1499,0,11
772070,772070,Harvest Seasons,Samobee Games,Samobee Games,,209,103,0,"100,000 .. 200,000",116,0,232,0,0,0,0,3
296070,296070,MIND: Path to Thalamus Enhanced Edition,"Pantumaca Barcelona, @CarlosGameDev, Dani Navarro, Luka Nieto",Talking About Media,,873,415,0,"100,000 .. 200,000",235,0,251,0,1199,1199,0,0
882410,882410,Age of Fear: The Free World,Leslaw Sliwko,Age of Fear,,247,38,0,"100,000 .. 200,000",0,0,0,0,0,0,0,8
1389370,1389370,Jumpala: Tryouts Edition,yokereba,yokereba,,9,0,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1144170,1144170,Warhammer: Chaos And Conquest,Hunted Cow Studios,Tilting Point,,412,299,0,"100,000 .. 200,000",0,0,0,0,0,0,0,407
46290,46290,Theatre of War,1C Entertainment,1C Entertainment,,153,96,0,"100,000 .. 200,000",116,0,116,0,399,399,0,6
720250,720250,Welcome to the Game II,Reflect Studios,Reflect Studios,,1200,222,0,"100,000 .. 200,000",301,0,301,0,999,999,0,22
508550,508550,Sneak Thief,Nicholas Rizzo,Nicholas Rizzo,,630,216,0,"100,000 .. 200,000",57,0,57,0,999,999,0,6
424030,424030,War of Rights,Campfire Games,Campfire Games,,3971,715,0,"100,000 .. 200,000",1220,767,1845,767,2999,2999,0,296
482890,482890,Fantasy Kingdom Simulator,SimProse Studios,SimProse Studios,,33,44,0,"100,000 .. 200,000",224,0,233,0,99,99,0,1
683900,683900,RollerCoaster Tycoon Classic,Origin8 Technologies Ltd.,"Atari, Inc.",,763,122,0,"100,000 .. 200,000",586,0,877,0,1999,1999,0,248
278910,278910,Interplanetary,Team Jolly Roger,Team17 Digital Ltd,,618,158,0,"100,000 .. 200,000",160,0,179,0,0,0,0,5
780290,780290,Gloomhaven,Flaming Fowl Studios,Asmodee Digital,,2106,336,0,"100,000 .. 200,000",0,0,0,0,2499,2499,0,987
1640,1640,Disciples II: Gallean's Return,Strategy First,Strategy First,,716,191,0,"100,000 .. 200,000",425,0,503,0,699,699,0,49
287200,287200,Wildlife Park 3,b-alive gmbh,b-alive gmbh,,254,195,0,"100,000 .. 200,000",184,0,188,0,649,999,35,21
204940,204940,Crusader Kings Complete,Paradox Development Studio,Paradox Interactive,,108,72,0,"100,000 .. 200,000",16,0,16,0,999,999,0,3
552110,552110,Puzzle Pirates: Dark Seas,"Grey Havens, LLC","Grey Havens, LLC",,342,117,0,"100,000 .. 200,000",136,0,136,0,0,0,0,5
55000,55000,Flotilla,Blendo Games,Blendo Games,,173,34,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0
246110,246110,MASSIVE CHALICE,Double Fine Productions,Double Fine Productions,,1218,474,0,"100,000 .. 200,000",230,0,366,0,1999,1999,0,7
346210,346210,Garden Rescue,Rainbow Games,Rainbow Games,,94,28,0,"100,000 .. 200,000",274,0,267,0,399,399,0,1
371200,371200,Halcyon 6: Starbase Commander,"Massive Damage, Inc.","Massive Damage, Inc.",,1076,208,0,"100,000 .. 200,000",281,0,409,0,1499,1499,0,5
1100410,1100410,Commandos 2 - HD Remaster,"Yippee! Entertainment, Pyro Studios",Kalypso Media,,706,657,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,51
270910,270910,Worms World Party Remastered,Team17 Digital Ltd,Team17 Digital Ltd,,511,484,0,"100,000 .. 200,000",151,0,174,0,1499,1499,0,40
860890,860890,Factory Town,Erik Asmussen,Erik Asmussen,,1791,173,0,"100,000 .. 200,000",1892,0,1892,0,1399,1999,30,196
218090,218090,Unity of Command: Stalingrad Campaign,2x2 Games,2x2 Games,,624,152,0,"100,000 .. 200,000",1358,0,1377,0,999,999,0,17
1104320,1104320,The Treasure of the Dragon,TTK,TTK,,5,2,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1318690,1318690,shapez.io,Tobias Springer,Tobias Springer,,2724,69,0,"100,000 .. 200,000",2161,0,2150,0,499,499,0,882
73210,73210,Sengoku,Paradox Development Studio,Paradox Interactive,,227,137,0,"100,000 .. 200,000",3267,0,4870,0,999,999,0,5
346850,346850,Chip's Challenge 1,Niffler Ltd.,Niffler Ltd.,,456,45,0,"100,000 .. 200,000",384,1,356,1,0,0,0,34
823550,823550,Booty Calls,3X Entertainment Limited,3X Entertainment Limited,97,255,294,46,"100,000 .. 200,000",153,0,297,0,0,0,0,208
70640,70640,Worms,Team17 Digital Ltd,Team17 Digital Ltd,,378,66,0,"100,000 .. 200,000",4,0,4,0,799,799,0,2
310890,310890,Breach & Clear: Deadline Rebirth (2016),"Mighty Rabbit Studios, Gun Media","Good Shepherd Entertainment, Devolver Digital",,432,370,0,"100,000 .. 200,000",82,0,132,0,999,999,0,3
269170,269170,Sports Bar VR,"Cherry Pop Games, Perilous Orbit",Perilous Orbit,,667,95,0,"100,000 .. 200,000",128,0,156,0,1999,1999,0,3
684200,684200,Icons: Legacy Edition,"Wavedash Games, Vortex Games","Wavedash Games, Vortex Games",,418,598,0,"100,000 .. 200,000",96,0,129,0,499,499,0,0
388390,388390,"""Glow Ball"" - The billiard puzzle game",WTFOMGames,WTFOMGames,,27,98,0,"100,000 .. 200,000",212,0,223,0,299,299,0,1
423550,423550,Day D: Tower Rush,Creobit,8Floor,,117,39,0,"100,000 .. 200,000",298,0,296,0,499,499,0,4
782670,782670,Battle Tanks: Legends of World War II,ExDevs LTD,ExDevs LTD,,467,253,0,"100,000 .. 200,000",0,0,0,0,0,0,0,74
226100,226100,PixelJunk Nom Nom Galaxy,Q-Games Ltd.,Q-Games Ltd.,,610,207,0,"100,000 .. 200,000",353,0,422,0,999,999,0,6
499660,499660,Medieval Kingdom Wars,Reverie World Studios,,,1722,464,0,"100,000 .. 200,000",1584,0,1630,0,699,1999,65,25
1227530,1227530,Partisans 1941,Alter Games,Daedalic Entertainment,,1272,235,0,"100,000 .. 200,000",33,7,33,7,2999,2999,0,483
